"","Sample","MTaxa","Proportion","Day","Condition","Experiment"
"1144","m18_3F_S15","Paraclostridium",0,"Day2","Minus",2
"1145","m18_3F_S15","Ileibacterium",0,"Day2","Minus",2
"1146","m18_3F_S15","Klebsiella",0,"Day2","Minus",2
"1147","m18_3F_S15","Lachnospiraceae UCG-001",0,"Day2","Minus",2
"1148","m18_3F_S15","Lachnospiraceae NK4A136 group",0,"Day2","Minus",2
"1149","m18_3F_S15","Streptococcus",0,"Day2","Minus",2
"1150","m18_3F_S15","Romboutsia",0.48664443028318,"Day2","Minus",2
"1151","m18_3F_S15","Erysipelatoclostridium",0,"Day2","Minus",2
"1152","m18_3F_S15","Bifidobacterium",0,"Day2","Minus",2
"1153","m18_3F_S15","Lachnoclostridium",0,"Day2","Minus",2
"1154","m18_3F_S15","Anaerostipes",0,"Day2","Minus",2
"1155","m18_3F_S15","Lachnospiraceae UCG-006",0,"Day2","Minus",2
"1156","m18_3F_S15","Salmonella",0,"Day2","Minus",2
"1157","m18_3F_S15","Parabacteroides",0,"Day2","Minus",2
"1158","m18_3F_S15","Cutibacterium",0.000523414283714095,"Day2","Minus",2
"1159","m18_3F_S15","Unclassified",2.45638323347025,"Day2","Minus",2
"1160","m18_3F_S15","Other",5.25076124064888,"Day2","Minus",2
"1161","m18_3N_S27","Escherichia-Shigella",5.68937188800574,"Day13","Minus",2
"1162","m18_3N_S27","Bacteroides",0,"Day13","Minus",2
"1163","m18_3N_S27","HT002",0.645960349961217,"Day13","Minus",2
"1164","m18_3N_S27","[Clostridium] innocuum group",19.1198425341329,"Day13","Minus",2
"1165","m18_3N_S27","Ligilactobacillus",0,"Day13","Minus",2
"1166","m18_3N_S27","Dubosiella",0,"Day13","Minus",2
"1167","m18_3N_S27","Blautia",0,"Day13","Minus",2
"1168","m18_3N_S27","Faecalibaculum",0,"Day13","Minus",2
"1169","m18_3N_S27","Lactobacillus",0.00125105296958273,"Day13","Minus",2
"1170","m18_3N_S27","Enterococcus",2.06423739981151,"Day13","Minus",2
"1171","m18_3N_S27","Turicibacter",7.24964344990367,"Day13","Minus",2
"1172","m18_3N_S27","Clostridium sensu stricto 1",19.1811441296425,"Day13","Minus",2
"1173","m18_3N_S27","Paraclostridium",0.555467518494733,"Day13","Minus",2
"1174","m18_3N_S27","Ileibacterium",0,"Day13","Minus",2
"1175","m18_3N_S27","Klebsiella",0,"Day13","Minus",2
"1176","m18_3N_S27","Lachnospiraceae UCG-001",0,"Day13","Minus",2
"1177","m18_3N_S27","Lachnospiraceae NK4A136 group",13.2972335048666,"Day13","Minus",2
"1178","m18_3N_S27","Streptococcus",0,"Day13","Minus",2
"1179","m18_3N_S27","Romboutsia",1.76648679305082,"Day13","Minus",2
"1180","m18_3N_S27","Erysipelatoclostridium",0,"Day13","Minus",2
"1181","m18_3N_S27","Bifidobacterium",0,"Day13","Minus",2
"1182","m18_3N_S27","Lachnoclostridium",0,"Day13","Minus",2
"1183","m18_3N_S27","Anaerostipes",0,"Day13","Minus",2
"1184","m18_3N_S27","Lachnospiraceae UCG-006",18.3921467234923,"Day13","Minus",2
"1185","m18_3N_S27","Salmonella",0,"Day13","Minus",2
"1186","m18_3N_S27","Parabacteroides",0,"Day13","Minus",2
"1187","m18_3N_S27","Cutibacterium",0,"Day13","Minus",2
"1188","m18_3N_S27","Unclassified",0.338618337100385,"Day13","Minus",2
"1189","m18_3N_S27","Other",11.6985963185681,"Day13","Minus",2
"1190","m18_4F_S16","Escherichia-Shigella",54.0350715095771,"Day2","Minus",2
"1191","m18_4F_S16","Bacteroides",0,"Day2","Minus",2
"1192","m18_4F_S16","HT002",30.8527649326631,"Day2","Minus",2
"1193","m18_4F_S16","[Clostridium] innocuum group",0,"Day2","Minus",2
"1194","m18_4F_S16","Ligilactobacillus",0,"Day2","Minus",2
"1195","m18_4F_S16","Dubosiella",0,"Day2","Minus",2
"1196","m18_4F_S16","Blautia",0.00104317399098996,"Day2","Minus",2
"1197","m18_4F_S16","Faecalibaculum",0,"Day2","Minus",2
"1198","m18_4F_S16","Lactobacillus",0.00208634798197991,"Day2","Minus",2
"1199","m18_4F_S16","Enterococcus",0,"Day2","Minus",2
"1200","m18_4F_S16","Turicibacter",0,"Day2","Minus",2
"1201","m18_4F_S16","Clostridium sensu stricto 1",0,"Day2","Minus",2
"1202","m18_4F_S16","Paraclostridium",0,"Day2","Minus",2
"1203","m18_4F_S16","Ileibacterium",0,"Day2","Minus",2
"1204","m18_4F_S16","Klebsiella",0,"Day2","Minus",2
"1205","m18_4F_S16","Lachnospiraceae UCG-001",0,"Day2","Minus",2
"1206","m18_4F_S16","Lachnospiraceae NK4A136 group",0,"Day2","Minus",2
"1207","m18_4F_S16","Streptococcus",0.00640806880179545,"Day2","Minus",2
"1208","m18_4F_S16","Romboutsia",0.0017882982702685,"Day2","Minus",2
"1209","m18_4F_S16","Erysipelatoclostridium",0,"Day2","Minus",2
"1210","m18_4F_S16","Bifidobacterium",0.000894149135134249,"Day2","Minus",2
"1211","m18_4F_S16","Lachnoclostridium",0,"Day2","Minus",2
"1212","m18_4F_S16","Anaerostipes",0,"Day2","Minus",2
"1213","m18_4F_S16","Lachnospiraceae UCG-006",0,"Day2","Minus",2
"1214","m18_4F_S16","Salmonella",0,"Day2","Minus",2
"1215","m18_4F_S16","Parabacteroides",0,"Day2","Minus",2
"1216","m18_4F_S16","Cutibacterium",0.003576596540537,"Day2","Minus",2
"1217","m18_4F_S16","Unclassified",8.8462644684507,"Day2","Minus",2
"1218","m18_4F_S16","Other",6.2501024545884,"Day2","Minus",2
"1219","m18_4N_S28","Escherichia-Shigella",0.0291436806403349,"Day13","Minus",2
"1220","m18_4N_S28","Bacteroides",0,"Day13","Minus",2
"1221","m18_4N_S28","HT002",0.348347300882113,"Day13","Minus",2
"1222","m18_4N_S28","[Clostridium] innocuum group",0,"Day13","Minus",2
"1223","m18_4N_S28","Ligilactobacillus",0,"Day13","Minus",2
"1224","m18_4N_S28","Dubosiella",0,"Day13","Minus",2
"1225","m18_4N_S28","Blautia",0.104412399144507,"Day13","Minus",2
"1226","m18_4N_S28","Faecalibaculum",0,"Day13","Minus",2
"1227","m18_4N_S28","Lactobacillus",0,"Day13","Minus",2
"1228","m18_4N_S28","Enterococcus",0.0087201564120687,"Day13","Minus",2
"1229","m18_4N_S28","Turicibacter",0.604215048236234,"Day13","Minus",2
"1230","m18_4N_S28","Clostridium sensu stricto 1",0.163158716025812,"Day13","Minus",2
"1231","m18_4N_S28","Paraclostridium",0,"Day13","Minus",2
"1232","m18_4N_S28","Ileibacterium",0,"Day13","Minus",2
"1233","m18_4N_S28","Klebsiella",0,"Day13","Minus",2
"1234","m18_4N_S28","Lachnospiraceae UCG-001",5.63299156439606,"Day13","Minus",2
"1235","m18_4N_S28","Lachnospiraceae NK4A136 group",14.4130416823477,"Day13","Minus",2
"1236","m18_4N_S28","Streptococcus",0,"Day13","Minus",2
"1237","m18_4N_S28","Romboutsia",11.5094590749291,"Day13","Minus",2
"1238","m18_4N_S28","Erysipelatoclostridium",0,"Day13","Minus",2
"1239","m18_4N_S28","Bifidobacterium",5.63804007600305,"Day13","Minus",2
"1240","m18_4N_S28","Lachnoclostridium",3.07844469126057,"Day13","Minus",2
"1241","m18_4N_S28","Anaerostipes",0,"Day13","Minus",2
"1242","m18_4N_S28","Lachnospiraceae UCG-006",2.21124808386037,"Day13","Minus",2
"1243","m18_4N_S28","Salmonella",0,"Day13","Minus",2
"1244","m18_4N_S28","Parabacteroides",0,"Day13","Minus",2
"1245","m18_4N_S28","Cutibacterium",0,"Day13","Minus",2
"1246","m18_4N_S28","Unclassified",34.5774854740552,"Day13","Minus",2
"1247","m18_4N_S28","Other",21.6812920518069,"Day13","Minus",2
"1248","m18_5B_S4","Escherichia-Shigella",0,"Baseline","Plus",2
"1249","m18_5B_S4","Bacteroides",9.32680840564214,"Baseline","Plus",2
"1250","m18_5B_S4","HT002",1.94856821702239,"Baseline","Plus",2
"1251","m18_5B_S4","[Clostridium] innocuum group",0,"Baseline","Plus",2
"1252","m18_5B_S4","Ligilactobacillus",3.7120807117106,"Baseline","Plus",2
"1253","m18_5B_S4","Dubosiella",5.11524859152034,"Baseline","Plus",2
"1254","m18_5B_S4","Blautia",0.0195336595797179,"Baseline","Plus",2
"1255","m18_5B_S4","Faecalibaculum",0.331386821291004,"Baseline","Plus",2
"1256","m18_5B_S4","Lactobacillus",7.72419158065003,"Baseline","Plus",2
"1257","m18_5B_S4","Enterococcus",0,"Baseline","Plus",2
"1258","m18_5B_S4","Turicibacter",0,"Baseline","Plus",2
"1259","m18_5B_S4","Clostridium sensu stricto 1",3.40125563734562,"Baseline","Plus",2
"1260","m18_5B_S4","Paraclostridium",0,"Baseline","Plus",2
"1261","m18_5B_S4","Ileibacterium",7.81209304875876,"Baseline","Plus",2
"1262","m18_5B_S4","Klebsiella",0,"Baseline","Plus",2
"1263","m18_5B_S4","Lachnospiraceae UCG-001",1.25803621609025,"Baseline","Plus",2
"1264","m18_5B_S4","Lachnospiraceae NK4A136 group",1.84198982878919,"Baseline","Plus",2
"1265","m18_5B_S4","Streptococcus",0.0388959712683856,"Baseline","Plus",2
"1266","m18_5B_S4","Romboutsia",2.10757905991693,"Baseline","Plus",2
"1267","m18_5B_S4","Erysipelatoclostridium",0,"Baseline","Plus",2
"1268","m18_5B_S4","Bifidobacterium",0.367541226302587,"Baseline","Plus",2
"1269","m18_5B_S4","Lachnoclostridium",0.8185288755466,"Baseline","Plus",2
"1270","m18_5B_S4","Anaerostipes",0,"Baseline","Plus",2
"1271","m18_5B_S4","Lachnospiraceae UCG-006",0.313395292730737,"Baseline","Plus",2
"1272","m18_5B_S4","Salmonella",0,"Baseline","Plus",2
"1273","m18_5B_S4","Parabacteroides",1.76231305945086,"Baseline","Plus",2
"1274","m18_5B_S4","Cutibacterium",0,"Baseline","Plus",2
"1275","m18_5B_S4","Unclassified",39.1403133610232,"Baseline","Plus",2
"1276","m18_5B_S4","Other",12.9602404353607,"Baseline","Plus",2
"1277","m18_5F_S17","Escherichia-Shigella",19.4648243222194,"Day2","Plus",2
"1278","m18_5F_S17","Bacteroides",51.5601030261168,"Day2","Plus",2
"1279","m18_5F_S17","HT002",9.20988660518875,"Day2","Plus",2
"1280","m18_5F_S17","[Clostridium] innocuum group",3.08370321303655,"Day2","Plus",2
"1281","m18_5F_S17","Ligilactobacillus",0,"Day2","Plus",2
"1282","m18_5F_S17","Dubosiella",0,"Day2","Plus",2
"1283","m18_5F_S17","Blautia",0,"Day2","Plus",2
"1284","m18_5F_S17","Faecalibaculum",0,"Day2","Plus",2
"1285","m18_5F_S17","Lactobacillus",0.0014160584171299,"Day2","Plus",2
"1286","m18_5F_S17","Enterococcus",2.95735933426374,"Day2","Plus",2
"1287","m18_5F_S17","Turicibacter",0.0144752638195501,"Day2","Plus",2
"1288","m18_5F_S17","Clostridium sensu stricto 1",2.2180195006978,"Day2","Plus",2
"1289","m18_5F_S17","Paraclostridium",1.80138364641336,"Day2","Plus",2
"1290","m18_5F_S17","Ileibacterium",0,"Day2","Plus",2
"1291","m18_5F_S17","Klebsiella",0.571772920872229,"Day2","Plus",2
"1292","m18_5F_S17","Lachnospiraceae UCG-001",0,"Day2","Plus",2
"1293","m18_5F_S17","Lachnospiraceae NK4A136 group",0,"Day2","Plus",2
"1294","m18_5F_S17","Streptococcus",0,"Day2","Plus",2
"1295","m18_5F_S17","Romboutsia",0,"Day2","Plus",2
"1296","m18_5F_S17","Erysipelatoclostridium",5.32028881298116,"Day2","Plus",2
"1297","m18_5F_S17","Bifidobacterium",0,"Day2","Plus",2
"1298","m18_5F_S17","Lachnoclostridium",0,"Day2","Plus",2
"1299","m18_5F_S17","Anaerostipes",0,"Day2","Plus",2
"1300","m18_5F_S17","Lachnospiraceae UCG-006",0,"Day2","Plus",2
"1301","m18_5F_S17","Salmonella",0,"Day2","Plus",2
"1302","m18_5F_S17","Parabacteroides",0,"Day2","Plus",2
"1303","m18_5F_S17","Cutibacterium",0.000314679648251089,"Day2","Plus",2
"1304","m18_5F_S17","Unclassified",0.375098140715295,"Day2","Plus",2
"1305","m18_5F_S17","Other",3.42135447560997,"Day2","Plus",2
"1306","m18_5N_S29","Escherichia-Shigella",20.4798516822073,"Day13","Plus",2
"1307","m18_5N_S29","Bacteroides",58.3703738325037,"Day13","Plus",2
"1308","m18_5N_S29","HT002",0.0422207161942153,"Day13","Plus",2
"1309","m18_5N_S29","[Clostridium] innocuum group",0.951757768378086,"Day13","Plus",2
"1310","m18_5N_S29","Ligilactobacillus",0.000778980003583308,"Day13","Plus",2
"1311","m18_5N_S29","Dubosiella",0,"Day13","Plus",2
"1312","m18_5N_S29","Blautia",0,"Day13","Plus",2
"1313","m18_5N_S29","Faecalibaculum",0,"Day13","Plus",2
"1314","m18_5N_S29","Lactobacillus",0.00140216400644995,"Day13","Plus",2
"1315","m18_5N_S29","Enterococcus",2.14733627787775,"Day13","Plus",2
"1316","m18_5N_S29","Turicibacter",0,"Day13","Plus",2
"1317","m18_5N_S29","Clostridium sensu stricto 1",0.00124636800573329,"Day13","Plus",2
"1318","m18_5N_S29","Paraclostridium",0.0040506960186332,"Day13","Plus",2
"1319","m18_5N_S29","Ileibacterium",0,"Day13","Plus",2
"1320","m18_5N_S29","Klebsiella",0.41301519789987,"Day13","Plus",2
"1321","m18_5N_S29","Lachnospiraceae UCG-001",0,"Day13","Plus",2
"1322","m18_5N_S29","Lachnospiraceae NK4A136 group",0,"Day13","Plus",2
"1323","m18_5N_S29","Streptococcus",0,"Day13","Plus",2
"1324","m18_5N_S29","Romboutsia",0,"Day13","Plus",2
"1325","m18_5N_S29","Erysipelatoclostridium",0.619912286851597,"Day13","Plus",2
"1326","m18_5N_S29","Bifidobacterium",0,"Day13","Plus",2
"1327","m18_5N_S29","Lachnoclostridium",16.1837769624454,"Day13","Plus",2
"1328","m18_5N_S29","Anaerostipes",0,"Day13","Plus",2
"1329","m18_5N_S29","Lachnospiraceae UCG-006",0,"Day13","Plus",2
"1330","m18_5N_S29","Salmonella",0,"Day13","Plus",2
"1331","m18_5N_S29","Parabacteroides",0,"Day13","Plus",2
"1332","m18_5N_S29","Cutibacterium",0.000311592001433323,"Day13","Plus",2
"1333","m18_5N_S29","Unclassified",0.579405326665267,"Day13","Plus",2
"1334","m18_5N_S29","Other",0.204560148940971,"Day13","Plus",2
"1335","m18_6B_S5","Escherichia-Shigella",0,"Baseline","Minus",2
"1336","m18_6B_S5","Bacteroides",7.00939085711662,"Baseline","Minus",2
"1337","m18_6B_S5","HT002",1.76719552422719,"Baseline","Minus",2
"1338","m18_6B_S5","[Clostridium] innocuum group",0,"Baseline","Minus",2
"1339","m18_6B_S5","Ligilactobacillus",5.2679111274386,"Baseline","Minus",2
"1340","m18_6B_S5","Dubosiella",3.43413006375374,"Baseline","Minus",2
"1341","m18_6B_S5","Blautia",0.0234197414644227,"Baseline","Minus",2
"1342","m18_6B_S5","Faecalibaculum",0.401809289830781,"Baseline","Minus",2
"1343","m18_6B_S5","Lactobacillus",5.60282873740041,"Baseline","Minus",2
"1344","m18_6B_S5","Enterococcus",0,"Baseline","Minus",2
"1345","m18_6B_S5","Turicibacter",0,"Baseline","Minus",2
"1346","m18_6B_S5","Clostridium sensu stricto 1",0.347010156208145,"Baseline","Minus",2
"1347","m18_6B_S5","Paraclostridium",0,"Baseline","Minus",2
"1348","m18_6B_S5","Ileibacterium",4.35469428053177,"Baseline","Minus",2
"1349","m18_6B_S5","Klebsiella",0,"Baseline","Minus",2
"1350","m18_6B_S5","Lachnospiraceae UCG-001",3.18278878607673,"Baseline","Minus",2
"1351","m18_6B_S5","Lachnospiraceae NK4A136 group",4.13258941213387,"Baseline","Minus",2
"1352","m18_6B_S5","Streptococcus",0.0495947466305421,"Baseline","Minus",2
"1353","m18_6B_S5","Romboutsia",0.0746982603571128,"Baseline","Minus",2
"1354","m18_6B_S5","Erysipelatoclostridium",0,"Baseline","Minus",2
"1355","m18_6B_S5","Bifidobacterium",0.118323268967312,"Baseline","Minus",2
"1356","m18_6B_S5","Lachnoclostridium",0.893776930789306,"Baseline","Minus",2
"1357","m18_6B_S5","Anaerostipes",0,"Baseline","Minus",2
"1358","m18_6B_S5","Lachnospiraceae UCG-006",0.744686550486381,"Baseline","Minus",2
"1359","m18_6B_S5","Salmonella",0,"Baseline","Minus",2
"1360","m18_6B_S5","Parabacteroides",1.75005166119441,"Baseline","Minus",2
"1361","m18_6B_S5","Cutibacterium",0,"Baseline","Minus",2
"1362","m18_6B_S5","Unclassified",43.5495449988137,"Baseline","Minus",2
"1363","m18_6B_S5","Other",17.295555606579,"Baseline","Minus",2
"1364","m18_6F_S18","Escherichia-Shigella",29.5505605884901,"Day2","Minus",2
"1365","m18_6F_S18","Bacteroides",0.0421080387340144,"Day2","Minus",2
"1366","m18_6F_S18","HT002",0.0831398336665205,"Day2","Minus",2
"1367","m18_6F_S18","[Clostridium] innocuum group",0,"Day2","Minus",2
"1368","m18_6F_S18","Ligilactobacillus",67.2154613184525,"Day2","Minus",2
"1369","m18_6F_S18","Dubosiella",0.150136010310416,"Day2","Minus",2
"1370","m18_6F_S18","Blautia",0,"Day2","Minus",2
"1371","m18_6F_S18","Faecalibaculum",0.013587577994043,"Day2","Minus",2
"1372","m18_6F_S18","Lactobacillus",0.0550229643521147,"Day2","Minus",2
"1373","m18_6F_S18","Enterococcus",0,"Day2","Minus",2
"1374","m18_6F_S18","Turicibacter",0.0178925532000764,"Day2","Minus",2
"1375","m18_6F_S18","Clostridium sensu stricto 1",0.0203141017534702,"Day2","Minus",2
"1376","m18_6F_S18","Paraclostridium",0,"Day2","Minus",2
"1377","m18_6F_S18","Ileibacterium",0.0289240521655371,"Day2","Minus",2
"1378","m18_6F_S18","Klebsiella",0,"Day2","Minus",2
"1379","m18_6F_S18","Lachnospiraceae UCG-001",0.0324218445204392,"Day2","Minus",2
"1380","m18_6F_S18","Lachnospiraceae NK4A136 group",0.10722078872527,"Day2","Minus",2
"1381","m18_6F_S18","Streptococcus",0.000538121900754178,"Day2","Minus",2
"1382","m18_6F_S18","Romboutsia",0.0118386818165919,"Day2","Minus",2
"1383","m18_6F_S18","Erysipelatoclostridium",0,"Day2","Minus",2
"1384","m18_6F_S18","Bifidobacterium",0.0108969684902721,"Day2","Minus",2
"1385","m18_6F_S18","Lachnoclostridium",0.015067413221117,"Day2","Minus",2
"1386","m18_6F_S18","Anaerostipes",0,"Day2","Minus",2
"1387","m18_6F_S18","Lachnospiraceae UCG-006",0.000672652375942722,"Day2","Minus",2
"1388","m18_6F_S18","Salmonella",0,"Day2","Minus",2
"1389","m18_6F_S18","Parabacteroides",0.0142602303699857,"Day2","Minus",2
"1390","m18_6F_S18","Cutibacterium",0.00376685330527925,"Day2","Minus",2
"1391","m18_6F_S18","Unclassified",2.13809284217153,"Day2","Minus",2
"1392","m18_6F_S18","Other",0.488076563984052,"Day2","Minus",2
"1393","m18_6N_S30","Escherichia-Shigella",0.134333777078543,"Day13","Minus",2
"1394","m18_6N_S30","Bacteroides",0,"Day13","Minus",2
"1395","m18_6N_S30","HT002",0.00207465292785394,"Day13","Minus",2
"1396","m18_6N_S30","[Clostridium] innocuum group",0,"Day13","Minus",2
"1397","m18_6N_S30","Ligilactobacillus",21.6745906882661,"Day13","Minus",2
"1398","m18_6N_S30","Dubosiella",0,"Day13","Minus",2
"1399","m18_6N_S30","Blautia",0.164589132276413,"Day13","Minus",2
"1400","m18_6N_S30","Faecalibaculum",0,"Day13","Minus",2
"1401","m18_6N_S30","Lactobacillus",0.000691550975951315,"Day13","Minus",2
"1402","m18_6N_S30","Enterococcus",0,"Day13","Minus",2
"1403","m18_6N_S30","Turicibacter",0.503103335004581,"Day13","Minus",2
"1404","m18_6N_S30","Clostridium sensu stricto 1",0,"Day13","Minus",2
"1405","m18_6N_S30","Paraclostridium",0,"Day13","Minus",2
"1406","m18_6N_S30","Ileibacterium",0,"Day13","Minus",2
"1407","m18_6N_S30","Klebsiella",0,"Day13","Minus",2
"1408","m18_6N_S30","Lachnospiraceae UCG-001",6.78843726768209,"Day13","Minus",2
"1409","m18_6N_S30","Lachnospiraceae NK4A136 group",14.4138241040093,"Day13","Minus",2
"1410","m18_6N_S30","Streptococcus",0,"Day13","Minus",2
"1411","m18_6N_S30","Romboutsia",0.110993931640186,"Day13","Minus",2
"1412","m18_6N_S30","Erysipelatoclostridium",0,"Day13","Minus",2
"1413","m18_6N_S30","Bifidobacterium",0,"Day13","Minus",2
"1414","m18_6N_S30","Lachnoclostridium",1.97558825054892,"Day13","Minus",2
"1415","m18_6N_S30","Anaerostipes",0,"Day13","Minus",2
"1416","m18_6N_S30","Lachnospiraceae UCG-006",0.87031690323473,"Day13","Minus",2
"1417","m18_6N_S30","Salmonella",0,"Day13","Minus",2
"1418","m18_6N_S30","Parabacteroides",0,"Day13","Minus",2
"1419","m18_6N_S30","Cutibacterium",0,"Day13","Minus",2
"1420","m18_6N_S30","Unclassified",23.1567573174738,"Day13","Minus",2
"1421","m18_6N_S30","Other",30.2046990888816,"Day13","Minus",2
"1422","m18_7B_S6","Escherichia-Shigella",0.000558840294620603,"Baseline","Minus",2
"1423","m18_7B_S6","Bacteroides",5.5006650199506,"Baseline","Minus",2
"1424","m18_7B_S6","HT002",0.0109532697745638,"Baseline","Minus",2
"1425","m18_7B_S6","[Clostridium] innocuum group",0,"Baseline","Minus",2
"1426","m18_7B_S6","Ligilactobacillus",4.16526025192521,"Baseline","Minus",2
"1427","m18_7B_S6","Dubosiella",1.64924947748432,"Baseline","Minus",2
"1428","m18_7B_S6","Blautia",0.012965094835198,"Baseline","Minus",2
"1429","m18_7B_S6","Faecalibaculum",0.754769701914587,"Baseline","Minus",2
"1430","m18_7B_S6","Lactobacillus",0.0530898279889573,"Baseline","Minus",2
"1431","m18_7B_S6","Enterococcus",0,"Baseline","Minus",2
"1432","m18_7B_S6","Turicibacter",0,"Baseline","Minus",2
"1433","m18_7B_S6","Clostridium sensu stricto 1",0.149322126722625,"Baseline","Minus",2
"1434","m18_7B_S6","Paraclostridium",0,"Baseline","Minus",2
"1435","m18_7B_S6","Ileibacterium",8.29184875546266,"Baseline","Minus",2
"1436","m18_7B_S6","Klebsiella",0,"Baseline","Minus",2
"1437","m18_7B_S6","Lachnospiraceae UCG-001",14.8615752590225,"Baseline","Minus",2
"1438","m18_7B_S6","Lachnospiraceae NK4A136 group",4.1879491678868,"Baseline","Minus",2
"1439","m18_7B_S6","Streptococcus",0.0430307026857865,"Baseline","Minus",2
"1440","m18_7B_S6","Romboutsia",0.182629008282013,"Baseline","Minus",2
"1441","m18_7B_S6","Erysipelatoclostridium",0,"Baseline","Minus",2
"1442","m18_7B_S6","Bifidobacterium",0.36346972762124,"Baseline","Minus",2
"1443","m18_7B_S6","Lachnoclostridium",1.4197896525131,"Baseline","Minus",2
"1444","m18_7B_S6","Anaerostipes",0,"Baseline","Minus",2
"1445","m18_7B_S6","Lachnospiraceae UCG-006",0.131215701176918,"Baseline","Minus",2
"1446","m18_7B_S6","Salmonella",0,"Baseline","Minus",2
"1447","m18_7B_S6","Parabacteroides",1.20944216561791,"Baseline","Minus",2
"1448","m18_7B_S6","Cutibacterium",0.00122944864816533,"Baseline","Minus",2
"1449","m18_7B_S6","Unclassified",39.3054732818455,"Baseline","Minus",2
"1450","m18_7B_S6","Other",17.7055135183467,"Baseline","Minus",2
"1451","m18_7F_S19","Escherichia-Shigella",45.8647744303104,"Day2","Minus",2
"1452","m18_7F_S19","Bacteroides",0.000749961564469821,"Day2","Minus",2
"1453","m18_7F_S19","HT002",41.8268563736109,"Day2","Minus",2
"1454","m18_7F_S19","[Clostridium] innocuum group",0,"Day2","Minus",2
"1455","m18_7F_S19","Ligilactobacillus",0.0176240967650408,"Day2","Minus",2
"1456","m18_7F_S19","Dubosiella",0,"Day2","Minus",2
"1457","m18_7F_S19","Blautia",0.00124993594078303,"Day2","Minus",2
"1458","m18_7F_S19","Faecalibaculum",0,"Day2","Minus",2
"1459","m18_7F_S19","Lactobacillus",0.00112494234670473,"Day2","Minus",2
"1460","m18_7F_S19","Enterococcus",0.00574970532760196,"Day2","Minus",2
"1461","m18_7F_S19","Turicibacter",0,"Day2","Minus",2
"1462","m18_7F_S19","Clostridium sensu stricto 1",0,"Day2","Minus",2
"1463","m18_7F_S19","Paraclostridium",0,"Day2","Minus",2
"1464","m18_7F_S19","Ileibacterium",0,"Day2","Minus",2
"1465","m18_7F_S19","Klebsiella",0,"Day2","Minus",2
"1466","m18_7F_S19","Lachnospiraceae UCG-001",0,"Day2","Minus",2
"1467","m18_7F_S19","Lachnospiraceae NK4A136 group",0,"Day2","Minus",2
"1468","m18_7F_S19","Streptococcus",0.00174991031709625,"Day2","Minus",2
"1469","m18_7F_S19","Romboutsia",0.00212489109933116,"Day2","Minus",2
"1470","m18_7F_S19","Erysipelatoclostridium",0,"Day2","Minus",2
"1471","m18_7F_S19","Bifidobacterium",0.00124993594078303,"Day2","Minus",2
"1472","m18_7F_S19","Lachnoclostridium",0,"Day2","Minus",2
"1473","m18_7F_S19","Anaerostipes",0.00174991031709625,"Day2","Minus",2
"1474","m18_7F_S19","Lachnospiraceae UCG-006",0,"Day2","Minus",2
"1475","m18_7F_S19","Salmonella",0,"Day2","Minus",2
"1476","m18_7F_S19","Parabacteroides",0,"Day2","Minus",2
"1477","m18_7F_S19","Cutibacterium",0.00137492953486134,"Day2","Minus",2
"1478","m18_7F_S19","Unclassified",2.73773469109707,"Day2","Minus",2
"1479","m18_7F_S19","Other",9.53588628582786,"Day2","Minus",2
"1480","m18_7N_S31","Escherichia-Shigella",29.4215236696638,"Day13","Minus",2
"1481","m18_7N_S31","Bacteroides",0.00363669109599479,"Day13","Minus",2
"1482","m18_7N_S31","HT002",3.70076612959089,"Day13","Minus",2
"1483","m18_7N_S31","[Clostridium] innocuum group",6.52734099001122,"Day13","Minus",2
"1484","m18_7N_S31","Ligilactobacillus",0,"Day13","Minus",2
"1485","m18_7N_S31","Dubosiella",0,"Day13","Minus",2
"1486","m18_7N_S31","Blautia",40.9162383452709,"Day13","Minus",2
"1487","m18_7N_S31","Faecalibaculum",0.00346351532951885,"Day13","Minus",2
"1488","m18_7N_S31","Lactobacillus",0.00658067912608581,"Day13","Minus",2
"1489","m18_7N_S31","Enterococcus",10.5888322411715,"Day13","Minus",2
"1490","m18_7N_S31","Turicibacter",0.00069270306590377,"Day13","Minus",2
"1491","m18_7N_S31","Clostridium sensu stricto 1",0.0488355661462158,"Day13","Minus",2
"1492","m18_7N_S31","Paraclostridium",0,"Day13","Minus",2
"1493","m18_7N_S31","Ileibacterium",0,"Day13","Minus",2
"1494","m18_7N_S31","Klebsiella",0,"Day13","Minus",2
"1495","m18_7N_S31","Lachnospiraceae UCG-001",0,"Day13","Minus",2
"1496","m18_7N_S31","Lachnospiraceae NK4A136 group",4.93481664149845,"Day13","Minus",2
"1497","m18_7N_S31","Streptococcus",0,"Day13","Minus",2
"1498","m18_7N_S31","Romboutsia",0,"Day13","Minus",2
"1499","m18_7N_S31","Erysipelatoclostridium",0,"Day13","Minus",2
"1500","m18_7N_S31","Bifidobacterium",0,"Day13","Minus",2
"1501","m18_7N_S31","Lachnoclostridium",0.00467574569485044,"Day13","Minus",2
"1502","m18_7N_S31","Anaerostipes",0,"Day13","Minus",2
"1503","m18_7N_S31","Lachnospiraceae UCG-006",0.0258031892049154,"Day13","Minus",2
"1504","m18_7N_S31","Salmonella",0,"Day13","Minus",2
"1505","m18_7N_S31","Parabacteroides",0.000519527299427827,"Day13","Minus",2
"1506","m18_7N_S31","Cutibacterium",0.000519527299427827,"Day13","Minus",2
